Start,End,Open,High,Low,Close,Volume,Market Cap,TVL
27-05-2023,28-05-2023,4.948694077,4.969267381,4.825947263,4.876748567,3170205.694,72918506.34,780957970.2
26-05-2023,27-05-2023,4.910158065,4.947570126,4.815854393,4.941379963,2784364.552,72716802.67,771289444.8
25-05-2023,26-05-2023,4.877118719,4.920829914,4.747757526,4.90925053,4062928.368,72063426.83,753613281.2
24-05-2023,25-05-2023,5.036912766,5.036912766,4.720801946,4.877118719,3908629.16,72754320.08,766244018.2
23-05-2023,24-05-2023,5.030715516,5.130637331,4.978343095,5.037652735,3842418.222,74956025.17,794016868.6
22-05-2023,23-05-2023,4.918539138,5.057340063,4.832767799,5.030715516,3951922.108,73878384.12,783589476.9
21-05-2023,22-05-2023,5.064194865,5.074553691,4.918677535,4.92938347,3816955.719,74562395.36,777211230.7
20-05-2023,21-05-2023,5.108470434,5.108532828,4.998165098,5.064194865,4597797.306,75283422.89,807409315.5
19-05-2023,20-05-2023,5.094944365,5.132539352,4.981569803,5.108470434,5633368.858,75320871.33,804292284.1
18-05-2023,19-05-2023,5.310076779,5.330169954,4.972100875,5.10611031,7688809.58,76507848.25,793807051.9
17-05-2023,18-05-2023,5.125439791,5.305458539,4.980594669,5.30516413,6170526.236,76392353.09,807086597.4
16-05-2023,17-05-2023,5.025845827,5.129001017,4.930768268,5.126652503,7049713.792,75156172.78,816264443.8
15-05-2023,16-05-2023,4.981302484,5.103397268,4.921626993,5.030293649,5290332.789,74928530.47,817566552.9
14-05-2023,15-05-2023,4.906212872,5.035523893,4.843375666,4.981715824,6846184.573,73543322.26,789416246.7
13-05-2023,14-05-2023,5.012036075,5.012036075,4.774128436,4.912247379,10466489.05,72209757.58,784123113.4
12-05-2023,13-05-2023,4.775836949,5.012036075,4.5608368,5.012036075,9389043.181,69671555.41,784676495.8
11-05-2023,12-05-2023,4.951488896,4.995153267,4.613923724,4.786568563,13557485.36,71866601.09,792504711.7
10-05-2023,11-05-2023,4.931636269,5.250090585,4.758670498,4.942832903,10920231.33,73554606.5,819454550.3
09-05-2023,10-05-2023,4.6867651,4.936201137,4.607790793,4.935438925,14958608.81,71389247.09,803130365.5
08-05-2023,09-05-2023,5.407651992,5.472339078,4.676719442,4.677405942,12607046.72,76148962.67,805989984
07-05-2023,08-05-2023,5.617786866,5.653492849,5.345192933,5.396535632,11354775.86,81360274.27,842665042.7
06-05-2023,07-05-2023,6.191475795,6.191475795,5.582965441,5.617786866,10620939.79,86295552.28,858060224.5
05-05-2023,06-05-2023,6.027975823,6.224441631,5.950869583,6.208576196,15612886.87,90764284.92,881516810.1
04-05-2023,05-05-2023,6.146249822,6.348316909,5.924402838,6.027975823,17914386.35,91247228.32,866707037.3
03-05-2023,04-05-2023,5.977569378,6.147586171,5.581831509,6.146222201,8837897.241,86729061.09,892546344.3
02-05-2023,03-05-2023,6.010168807,6.011473538,5.766520797,5.964999527,7473867.99,87839846.98,919413295.8
01-05-2023,02-05-2023,6.353843287,6.354228485,5.885818944,6.005532074,9103049.507,90283977.19,920757197.7
30-04-2023,01-05-2023,6.45790094,6.45790094,6.155444584,6.353843287,10652063.67,93950883.59,944064859.9
29-04-2023,30-04-2023,6.290415857,6.540892245,6.24485284,6.45790094,12462771.09,94648319.65,862822124.8
28-04-2023,29-04-2023,6.4760504,6.564220262,6.166805069,6.295437927,14770896.29,93462848.52,887868470.7
27-04-2023,28-04-2023,6.266981241,6.447393971,6.021102043,6.447393971,19790248,92501378.98,1022863805
26-04-2023,27-04-2023,6.219416408,6.718191448,5.916152734,6.265646825,22608270.09,94681141.23,919745610.2
25-04-2023,26-04-2023,6.254350982,6.30638885,5.842416752,6.235133121,9209490.913,89635003.88,907420283.6
24-04-2023,25-04-2023,6.382049618,6.57174766,6.007167498,6.255560386,9868300.538,92429786.72,885606338.6
23-04-2023,24-04-2023,6.446018916,6.460343852,6.039768603,6.382049618,8165240.799,93500208.33,870006590.9
22-04-2023,23-04-2023,6.218338907,6.446018916,6.155022301,6.446018916,10803202.44,93280481.26,838848711.5
21-04-2023,22-04-2023,6.58071099,6.676656636,5.99465678,6.205328678,12747703.11,95051326.14,790831822.2
20-04-2023,21-04-2023,6.678156352,6.753406285,6.419272187,6.596063963,17146914.55,98518117.17,790150806.7
19-04-2023,20-04-2023,7.480530237,7.642269148,6.55521928,6.668162893,22683907.65,104383769.1,813457443.3
18-04-2023,19-04-2023,7.516416098,7.707823273,7.247425758,7.480530237,21130802.11,111352450.9,863625661.7
17-04-2023,18-04-2023,8.009031432,8.112626094,7.447105238,7.516416098,33389795.48,113727752,849217662.3
16-04-2023,17-04-2023,7.683377049,8.172252745,7.373212355,8.026398002,41397494.68,115307096.3,858380805.5
15-04-2023,16-04-2023,8.01226255,8.235427087,7.445690263,7.705924713,113938001.8,114734510.3,851929151.1
14-04-2023,15-04-2023,6.997134448,8.462187267,6.818182756,8.024529496,63370715.54,110971101.1,858024251.6
13-04-2023,14-04-2023,7.188949356,7.291214282,6.713001569,6.990115773,43686253,102993533.9,870675721.5
12-04-2023,13-04-2023,6.24495302,7.735741397,6.089881664,7.197247437,29728778.86,99947500.87,852098533.1
11-04-2023,12-04-2023,6.608926476,6.983678533,6.220033698,6.242842245,34683259.15,97340762.29,849430883.7
10-04-2023,11-04-2023,9.050612387,9.505266005,6.4245512,6.585295779,207690226.7,105618160.9,845305819.2
09-04-2023,10-04-2023,4.967147631,9.067077396,4.967012357,9.067077396,69984559.14,92005520.33,839530803.5
08-04-2023,09-04-2023,4.814622521,5.306967747,4.798878308,4.967147631,1158445.011,72358463.01,833531979.8
07-04-2023,08-04-2023,4.869308904,4.869308904,4.755669484,4.819411384,1111089.979,71048585.53,833941482.7
06-04-2023,07-04-2023,4.793285873,4.870661018,4.721813056,4.869308904,1303103.168,71096947.56,841396669.6
05-04-2023,06-04-2023,4.734238215,4.812335575,4.706437324,4.782481327,1227597.059,70656874.16,851087930.6
04-04-2023,05-04-2023,4.654206739,4.764707772,4.595620224,4.734238215,1588301.102,69558864.9,856447123.4
03-04-2023,04-04-2023,4.743018915,4.745078907,4.564462146,4.657645954,1346734.489,68993160.49,844912885.3
02-04-2023,03-04-2023,4.90712967,4.917042689,4.714822818,4.743018915,1100679.37,71271469.56,837122628.1
01-04-2023,02-04-2023,5.002245091,5.033668061,4.889632868,4.90712967,1136661.408,73348876.88,835279260.4
31-03-2023,01-04-2023,4.959932191,5.012298484,4.841523098,5.012298484,1414874.145,73173116.18,853479152.3
30-03-2023,31-03-2023,4.86253195,5.036245479,4.854410664,4.959932191,1795893.504,72828744.73,835058453.2
29-03-2023,30-03-2023,4.629108725,4.88309955,4.629108725,4.86253195,1282224.447,70692836.05,851316954.3
28-03-2023,29-03-2023,4.553556373,4.649424945,4.487743635,4.629108725,1302805.925,67410869.06,819209250.7
27-03-2023,28-03-2023,4.85671365,4.85671365,4.521692663,4.548648259,1047304.835,69518861.41,816621920.3
26-03-2023,27-03-2023,4.71949056,4.870597808,4.71949056,4.860378792,1008735.033,71074268.21,864813120.8
25-03-2023,26-03-2023,4.800852621,4.859705592,4.710444552,4.71949056,1140607.906,70752117.05,853139851.5
24-03-2023,25-03-2023,4.998172495,5.004584826,4.762404095,4.800852621,1157062.659,72107012.98,856587274.1
23-03-2023,24-03-2023,4.887016634,5.024869524,4.840617463,4.998924487,1498242.1,72874708.91,874146974.5
22-03-2023,23-03-2023,5.132820126,5.143042745,4.847444244,4.88242119,1508635.492,73697172.67,888895114.1
21-03-2023,22-03-2023,4.925295969,5.154315948,4.925295969,5.132820126,1584632.142,74387674.81,989471007.6
20-03-2023,21-03-2023,5.066221939,5.082735901,4.908722825,4.927788336,1558683.933,73778675.85,902439481.4
19-03-2023,20-03-2023,4.945642542,5.115386768,4.945642542,5.07967894,1538704.201,74259497.77,908626895.7
18-03-2023,19-03-2023,5.054597009,5.238124167,4.945642542,4.945642542,2620888.282,75653894.37,955764535.5
17-03-2023,18-03-2023,4.786339362,5.095937339,4.75535027,5.054597009,2119492.144,73254842.48,948294864.3
16-03-2023,17-03-2023,4.592298137,4.806468767,4.552416399,4.786339362,2085300.574,69515124.41,866207872.7
15-03-2023,16-03-2023,4.932703152,5.003570632,4.491065974,4.592298137,2630392.06,70929138.55,768322516.3
14-03-2023,15-03-2023,4.942941276,5.125996425,4.858703062,4.932703152,2459549.345,73435979.9,778031909
13-03-2023,14-03-2023,4.707004902,5.033011436,4.586928078,4.942941276,2410246.379,70656454.22,766060101.2
12-03-2023,13-03-2023,4.319963959,4.699727179,4.309037173,4.699727179,1446003.495,64834505.53,700105966.2
11-03-2023,12-03-2023,4.437125225,4.528240504,4.201555561,4.319963959,1738372.02,63885707.25,669406386.4
10-03-2023,11-03-2023,4.499673157,4.50281961,4.209604398,4.437125225,2046439.514,64775783.78,706826162.3
09-03-2023,10-03-2023,4.768369633,4.941702658,4.496306985,4.50893642,1525730.42,70440560.77,699487100.4
08-03-2023,09-03-2023,4.983224045,5.003580818,4.757347914,4.768369633,1278772.613,72532124.88,750152944.5
07-03-2023,08-03-2023,5.128762946,5.1658436,4.94982543,4.983224045,1097070.747,65599471.31,787224945.2
06-03-2023,07-03-2023,5.22913139,5.233304028,5.129212036,5.133874648,1444072.931,62851577.14,779936205.7
05-03-2023,06-03-2023,5.144832007,5.317360188,5.133705121,5.22913139,1671659.937,63548357.06,790570376.8
04-03-2023,05-03-2023,5.138543552,5.209120522,5.109380485,5.144832007,1082541.105,62519231.07,787817836
03-03-2023,04-03-2023,5.478902687,5.478902687,5.101002999,5.138543552,1579895.247,63279983.86,784966597
02-03-2023,03-03-2023,5.613372232,5.664066553,5.450541732,5.478902687,1184692.91,67405737.49,808163353.8
