Start	End	Open	High	Low	Close	Volume	Market Cap	TVL
12/9/2021	13-09-2021	2840.3156	2966.4265	2800.684033	2878.856	95174283.83	2871616328	12972777321
11/9/2021	12/9/2021	2779.4754	2910.763801	2779.4754	2835.9122	134493720.1	2835355811	12572138453
10/9/2021	11/9/2021	2939.1018	2988.32836	2735.4572	2781.1715	152731822.8	2848978633	12469756948
9/9/2021	10/9/2021	3019.8228	3092.6601	2925.359	2935.4754	172064770.9	2986834927	13064303904
8/9/2021	9/9/2021	3044.889	3129.2037	2821.7965	3014.4931	273142633.1	2979844799	13213955710
7/9/2021	8/9/2021	3622.5347	3624.4607	2828.9369	3060.8324	210928802.3	3317607941	13069718724
6/9/2021	7/9/2021	3724.4041	3726.3984	3576.9045	3626.2994	169698766.8	3614114199	14086680883
5/9/2021	6/9/2021	3553.594847	3722.6539	3531.009021	3720.4405	141296188.7	3594316801	14038915111
4/9/2021	5/9/2021	3647.968669	3721.6912	3556.066286	3563.05956	171837483.4	3621645804	13826802012
3/9/2021	4/9/2021	3556.3559	3748.9273	3491.0338	3645.816574	147454450.4	3566539596	13989417504
2/9/2021	3/9/2021	3694.4636	3696.2306	3557.0559	3559.3731	155033761.5	3584963599	13696613961
1/9/2021	2/9/2021	3528.4	3694.720782	3433.7842	3685.7416	187383543.9	3534484799	13631146446
31-08-2021	1/9/2021	3360.3035	3559.408537	3329.1762	3531.5031	188855302.6	3429097695	12739784356
30-08-2021	31-08-2021	3461.2954	3507.007095	3330.7294	3364.8982	161241259.5	3384008654	12345435369
29-08-2021	30-08-2021	3609.387	3678.0664	3405.3051	3467.082	139373628.6	3490108095	12334298871
28-08-2021	29-08-2021	3749.7298	3780.3367	3591.792757	3608.0547	122149764.8	3634021246	12327530029
27-08-2021	28-08-2021	3597.4613	3790.302241	3555.5226	3746.6528	152853281.3	3655347623	12400228336
26-08-2021	27-08-2021	3702.3636	3744.621	3466.3282	3624.2835	130414698.1	3546049207	11927579432
25-08-2021	26-08-2021	3634.163	3748.0236	3505.4128	3700.7058	141631104.8	3635169782	12274099875
24-08-2021	25-08-2021	3883.3199	3905.790894	3614.526584	3639.9664	143250635.1	3750448048	12169986372
23-08-2021	24-08-2021	3810.5467	4002.729749	3805.593096	3879.5269	135078886.1	3903474399	12564015719
22-08-2021	23-08-2021	3875.332366	3884.832175	3708.766	3807.763552	154119589.2	3773340861	12343749313
21-08-2021	22-08-2021	3812.041555	3975.1942	3722.642481	3886.7044	162850516.9	3840878203	12314454722
20-08-2021	21-08-2021	3743.5991	3842.971521	3710.330762	3807.016053	144222142.8	3734288090	12414230159
19-08-2021	20-08-2021	3525.0509	3740.737483	3458.848858	3738.2358	152783330.9	3562476981	11951449914
18-08-2021	19-08-2021	3453.2354	3629.7386	3398.6289	3538.1964	171286224	3482710891	11734054429
17-08-2021	18-08-2021	3588.3071	3771.098659	3446.7482	3446.7482	172987086.6	3599046183	11658713835
