Start,End,Open,High,Low,Close,Volume,Market Cap,TVL
25-04-2023,26-04-2023,0.025781584,0.026065425,0.025303081,0.025892992,13828237.19,227578368.7,3721032680
24-04-2023,25-04-2023,0.026194747,0.026416791,0.025636318,0.025781584,17263983.39,231225042.9,3585292016
23-04-2023,24-04-2023,0.026436816,0.026436816,0.026016292,0.026194747,16480293.49,233699236.7,3650964661
22-04-2023,23-04-2023,0.025918267,0.02646563,0.025805275,0.026439163,18009840.48,232457431.4,3657325828
21-04-2023,22-04-2023,0.026585802,0.026784312,0.025746499,0.025866057,18903036.86,235446663.5,3614905334
20-04-2023,21-04-2023,0.026600228,0.026874638,0.026157544,0.026585802,24367638.05,236320917.9,3696833426
19-04-2023,20-04-2023,0.028231935,0.028290882,0.026426221,0.026547001,20152407.02,242350134.4,3756553005
18-04-2023,19-04-2023,0.02774811,0.028280987,0.027609233,0.028231935,17263013.63,248254492.1,3910534548
17-04-2023,18-04-2023,0.028277046,0.028320722,0.027529118,0.02774811,21312538.42,247282031.7,3789665556
16-04-2023,17-04-2023,0.027852857,0.028517516,0.027668642,0.028269454,21103911.29,249981612.2,3869520976
15-04-2023,16-04-2023,0.028002845,0.02818486,0.027795688,0.027852857,14947642.8,248343384.4,3897276602
14-04-2023,15-04-2023,0.027872469,0.028170025,0.02762653,0.028002845,13084071.23,249062001.5,3950221648
13-04-2023,14-04-2023,0.02740075,0.027872469,0.02721779,0.027872469,13664602.14,245332743.5,3942664631
12-04-2023,13-04-2023,0.028525815,0.028525815,0.027186452,0.02740075,18828382.42,244676810.7,3875465272
11-04-2023,12-04-2023,0.027947531,0.028894852,0.027947531,0.028525815,83684824.45,254458924.9,3905355016
10-04-2023,11-04-2023,0.027465917,0.029197483,0.027211605,0.027873276,208677101.8,246736198,3873232782
09-04-2023,10-04-2023,0.027860122,0.028170998,0.026883706,0.027521529,20056201.72,242325579.1,3694043970
08-04-2023,09-04-2023,0.027698679,0.02823213,0.027675486,0.027855176,21798136.55,248295691.6,3660532583
07-04-2023,08-04-2023,0.027598757,0.028392811,0.027177545,0.027640256,35791134.46,245248315.9,3638950041
06-04-2023,07-04-2023,0.027887903,0.030173375,0.027483393,0.027598757,31432952.59,248278248.5,3665840229
05-04-2023,06-04-2023,0.02692444,0.027759436,0.026667476,0.027759436,22187417.33,242122648.3,3692496922
04-04-2023,05-04-2023,0.026579873,0.026943993,0.026498086,0.02692444,19782787.63,238368887.2,3657623974
03-04-2023,04-04-2023,0.026974885,0.026974885,0.02621233,0.026612259,18797242.89,236389390.9,3636778991
02-04-2023,03-04-2023,0.027590897,0.028173097,0.026706398,0.026974885,24503197.65,243260031.1,3679049728
01-04-2023,02-04-2023,0.02709196,0.027741596,0.026916022,0.027602565,25898351.14,243821045.3,3740463916
31-03-2023,01-04-2023,0.026356818,0.027036335,0.025997914,0.027036335,24476832.61,235798881.7,3709635543
30-03-2023,31-03-2023,0.026162612,0.026623207,0.025871982,0.026356818,24731172.83,233489995.5,3710746428
29-03-2023,30-03-2023,0.025378696,0.026162612,0.025254723,0.026162612,21788669.45,229802676.8,3661385547
28-03-2023,29-03-2023,0.02505783,0.025498738,0.024846349,0.025377782,23194613.95,223629722.6,3558161990
27-03-2023,28-03-2023,0.025900201,0.025969747,0.024636136,0.025021294,22144235.41,225805442.5,3512627565
26-03-2023,27-03-2023,0.025671635,0.026106113,0.025656603,0.025927339,21441606.66,230166747.8,3585938062
25-03-2023,26-03-2023,0.025671526,0.026019934,0.025409947,0.025671635,19464300.68,229480377.9,3594220122
24-03-2023,25-03-2023,0.026531441,0.026531441,0.025513666,0.025671526,22520599.96,231642772.1,3587552742
23-03-2023,24-03-2023,0.025183347,0.026621278,0.025125713,0.026525095,27176881.61,229264215.7,3683140710
22-03-2023,23-03-2023,0.027223265,0.027414209,0.024503109,0.025183347,27799305.84,236221390,3582674830
21-03-2023,22-03-2023,0.026759408,0.02726967,0.026183976,0.027197765,29999626.61,240123273.7,3651532616
20-03-2023,21-03-2023,0.027982623,0.028318314,0.02680059,0.02681962,28911676.42,244063829.5,3632816688
19-03-2023,20-03-2023,0.026958074,0.028135982,0.026861115,0.028038765,26443961.18,244061145.9,3635266281
18-03-2023,19-03-2023,0.027821257,0.028033475,0.026958074,0.026958074,26454588.27,245249238.2,3540017909
17-03-2023,18-03-2023,0.026236311,0.027809501,0.025927134,0.027784807,161778321.1,240742842.2,3571377881
16-03-2023,17-03-2023,0.026209388,0.02634919,0.025546635,0.026208011,359953466.6,231020567.5,3124740279
15-03-2023,16-03-2023,0.027018562,0.027389408,0.025861221,0.026209388,26473466.77,237794375.6,3075660193
14-03-2023,15-03-2023,0.026215597,0.027650076,0.026052148,0.027018562,26466357.67,237928472.6,3094562994
13-03-2023,14-03-2023,0.024828971,0.026425077,0.024828971,0.026215597,27617733.88,228687760.3,3048650971
12-03-2023,13-03-2023,0.023200521,0.024720203,0.023021286,0.024720203,23440877.81,208015678.5,2822255096
11-03-2023,12-03-2023,0.022787797,0.023439911,0.02225021,0.023200521,20880768.31,202774740,2603289091
10-03-2023,11-03-2023,0.023156258,0.023156258,0.021891699,0.022787797,18079743.6,200315554.9,2881192205
09-03-2023,10-03-2023,0.025339012,0.025876343,0.022938317,0.023156258,13143456.87,223030937.7,2878336641
08-03-2023,09-03-2023,0.026545315,0.026571229,0.025319269,0.025339012,9310125.286,231196534.1,3039942214
07-03-2023,08-03-2023,0.027076265,0.027700132,0.026271765,0.026545315,10050040.41,239393207.5,3132074117
06-03-2023,07-03-2023,0.027459985,0.027459985,0.026901175,0.027076265,9135207.936,241310213.9,3252509931
05-03-2023,06-03-2023,0.027549614,0.027900137,0.027381689,0.027400418,11023076.24,245672195.3,3238348767
04-03-2023,05-03-2023,0.027399613,0.028068915,0.027294872,0.02753372,12727028.37,247099713.9,3244150385
03-03-2023,04-03-2023,0.02903569,0.029052229,0.026945625,0.027458819,16619372.73,244474369.7,3343950748
02-03-2023,03-03-2023,0.029970378,0.030013827,0.02860967,0.02903569,12345829.55,258953528,3495929981
01-03-2023,02-03-2023,0.029463012,0.029970378,0.029058265,0.029970378,12034481.2,264547833.3,3493738198
28-02-2023,01-03-2023,0.030442769,0.030442769,0.029428108,0.029463012,13138063.82,264702800.8,3460505324
27-02-2023,28-02-2023,0.030336295,0.030745791,0.029623552,0.030445955,18938667.9,268289158.5,3505253133
26-02-2023,27-02-2023,0.029204492,0.030948357,0.029130891,0.03031287,18564965.17,265951356.9,3487194981
25-02-2023,26-02-2023,0.029830082,0.029830082,0.02885442,0.029144155,16317073.07,260628643.9,3428777370
24-02-2023,25-02-2023,0.030031392,0.030335795,0.029275162,0.029727449,15692026.95,266029238,3488625165
23-02-2023,24-02-2023,0.030638087,0.030740307,0.02983204,0.030031392,17463558.34,269258410.4,3552479149
22-02-2023,23-02-2023,0.030898862,0.030898862,0.029508748,0.030575526,29775248.51,267518660.2,3538742543
21-02-2023,22-02-2023,0.032387929,0.03400328,0.03049135,0.030863365,42118433.84,279434522.9,3570990784
20-02-2023,21-02-2023,0.029746773,0.033532469,0.028914622,0.032387929,29027971.57,278200713.9,3643158596
19-02-2023,20-02-2023,0.029345473,0.030425958,0.02892578,0.029822608,15623493.91,262682502.2,3605318476
18-02-2023,19-02-2023,0.02926601,0.029906171,0.028802556,0.029281138,19259997.84,260895234.4,3631990029
17-02-2023,18-02-2023,0.027628925,0.02934509,0.027566808,0.029308128,19288999.68,254649558.4,3638682215
16-02-2023,17-02-2023,0.028824857,0.029668072,0.027632468,0.027632468,19227762.14,257058423.6,3554621331
15-02-2023,16-02-2023,0.026995426,0.028807807,0.026724,0.028807807,14807353.33,247444216.5,3668909775
14-02-2023,15-02-2023,0.026592172,0.027025244,0.02598474,0.026995426,14194436.61,235809560.3,3414991482
13-02-2023,14-02-2023,0.027366527,0.027366527,0.025889068,0.026592172,13610810.36,236741908.5,3376325400
12-02-2023,13-02-2023,0.027779868,0.027958055,0.027276713,0.027287977,11844198.66,245388789,3329666226
11-02-2023,12-02-2023,0.027219704,0.027881136,0.027219704,0.027779868,14411998.84,246076775.6,3337352369
10-02-2023,11-02-2023,0.027000775,0.027508899,0.026782625,0.027117572,16712698.41,241070110.9,3357530526
09-02-2023,10-02-2023,0.029053183,0.029103438,0.026880899,0.026943931,18385285.5,250313135.6,3313702710
08-02-2023,09-02-2023,0.029501589,0.029598806,0.02849651,0.029053183,27664019.27,259519574.4,3470343597
07-02-2023,08-02-2023,0.027800779,0.033506118,0.027800779,0.029501589,52498675.34,270155917.9,3532699777
06-02-2023,07-02-2023,0.02803815,0.028315957,0.02744382,0.027800779,15151577.82,247978633.5,3455121298
05-02-2023,06-02-2023,0.028630372,0.029808105,0.027507391,0.02803815,19188677.01,253850448.6,3506022388
04-02-2023,05-02-2023,0.028817045,0.028817045,0.027921894,0.028637781,16537344.03,252312572.1,3525289461
03-02-2023,04-02-2023,0.027261012,0.029222432,0.027261012,0.028817045,24846123.4,251630998.4,3499624224
02-02-2023,03-02-2023,0.027220342,0.027945685,0.027025627,0.027261012,25658753,245161519.6,3709912787
01-02-2023,02-02-2023,0.025983251,0.027701168,0.02543142,0.027165027,23354136.75,235038225.2,3739030535
31-01-2023,01-02-2023,0.025445815,0.026182288,0.025225826,0.025985407,18975144.3,230467138.7,3608285100
30-01-2023,31-01-2023,0.027166888,0.027178201,0.025160484,0.025463349,12636947.78,232556473.4,3595545684
29-01-2023,30-01-2023,0.026919509,0.027166888,0.026722433,0.027166888,12056410.83,239530266.1,3703994629
28-01-2023,29-01-2023,0.027591768,0.028565738,0.02673281,0.026919509,99486616.13,244603677.3,3630973061
27-01-2023,28-01-2023,0.025217765,0.035361037,0.024913089,0.027551961,111099505.9,244211381.3,3627829880
26-01-2023,27-01-2023,0.025430062,0.025706391,0.024988702,0.025217765,15415991.86,224663386.6,3596894779
25-01-2023,26-01-2023,0.024592002,0.02566247,0.024301119,0.025487183,17510709.04,221995005.2,3657116666
24-01-2023,25-01-2023,0.02526382,0.026028574,0.024553135,0.024554732,13265275.11,227158529.1,3562954040
23-01-2023,24-01-2023,0.02463152,0.025231779,0.024458664,0.025231779,11417212.77,219762196.5,3448232665
22-01-2023,23-01-2023,0.024467208,0.024848502,0.024328948,0.024626397,12995788.71,218617201,3393246121
21-01-2023,22-01-2023,0.024701091,0.024893594,0.024267642,0.024467208,14996043.51,219260782.9,3405671195
20-01-2023,21-01-2023,0.023594634,0.024701091,0.02327563,0.024701091,12443211.22,210362939.7,3317787724
19-01-2023,20-01-2023,0.023140957,0.023616904,0.023008425,0.023573286,15256536.26,207458573.9,3159353462
18-01-2023,19-01-2023,0.024533767,0.024776788,0.023023622,0.023140957,14561853.52,213346120.6,3109492839
17-01-2023,18-01-2023,0.023982127,0.024786394,0.023685796,0.024533767,12219017.24,216623335.7,3109496364
16-01-2023,17-01-2023,0.024071332,0.024442712,0.023528454,0.023949386,11986116.86,212915628.1,3011722079
15-01-2023,16-01-2023,0.023450553,0.024456184,0.023228785,0.024022734,16537967.91,213413049.6,3002388990
14-01-2023,15-01-2023,0.02270236,0.024003813,0.02270236,0.023450553,16641137.49,207309383.1,3040922879
13-01-2023,14-01-2023,0.022105869,0.02275331,0.021803438,0.022656719,12645562.47,196761297,2936120702
12-01-2023,13-01-2023,0.021937972,0.022105869,0.02142873,0.022105869,11826766.13,194705648,2763908391
11-01-2023,12-01-2023,0.021323173,0.021968674,0.021201733,0.021937972,10845439.53,190715991.7,2667600968
10-01-2023,11-01-2023,0.021044964,0.021449048,0.020876267,0.021308846,15486045.22,188850348.5,2623510931
09-01-2023,10-01-2023,0.020716366,0.021359053,0.020712869,0.021052153,13036920.66,187574975.8,2585935179
08-01-2023,09-01-2023,0.020224096,0.020709824,0.019803531,0.020656304,7541532.947,178179514,2594625094
07-01-2023,08-01-2023,0.020130884,0.020272237,0.020034736,0.020189256,12404309.31,179519722.5,2554320074
06-01-2023,07-01-2023,0.02042409,0.020542169,0.019515608,0.020130884,11599417.38,177172438.2,2530286655
05-01-2023,06-01-2023,0.020471335,0.020534698,0.020276288,0.02042409,9515283.288,181839148.2,2598178497
04-01-2023,05-01-2023,0.02029689,0.020543914,0.02029689,0.020470976,8469048.277,181985669.6,2607045802
03-01-2023,04-01-2023,0.020366116,0.020480818,0.020234106,0.02029689,8347517.706,181036523.4,2576685858
02-01-2023,03-01-2023,0.019950422,0.020423762,0.019726664,0.020366116,9421793.761,179537770.8,2594248075
01-01-2023,02-01-2023,0.01987705,0.019950422,0.019699043,0.019950422,7568365.286,176444832.2,2588499048
31-12-2022,01-01-2023,0.019769877,0.020011662,0.019759737,0.019845709,8413312.805,177069723.1,2589653722
30-12-2022,31-12-2022,0.020261789,0.020264942,0.019569078,0.019755401,11203691.87,177068573.2,2664129887
29-12-2022,30-12-2022,0.020112439,0.021351398,0.020032293,0.020261789,22436365.3,181754323.4,2649945611
28-12-2022,29-12-2022,0.020527216,0.020570703,0.020053271,0.020112439,9147843.44,180225897.2,2667353849
27-12-2022,28-12-2022,0.020912951,0.02095591,0.020478069,0.020504259,7402168.713,184062445.6,2663702474
26-12-2022,27-12-2022,0.021210315,0.021210315,0.020791757,0.020912951,8577630.406,186379570.2,2673609329
25-12-2022,26-12-2022,0.021047932,0.021546699,0.020979359,0.021210315,9817050.557,188896130.5,2580300340
24-12-2022,25-12-2022,0.02106114,0.021143399,0.021019122,0.021046212,7710439.849,187788996.4,2730011642
23-12-2022,24-12-2022,0.020949909,0.021141073,0.020829636,0.02106114,9795359.331,187333789.8,2670731271
22-12-2022,23-12-2022,0.020522865,0.021245995,0.020464455,0.020956037,9844780.714,184535376.4,2725862309
21-12-2022,22-12-2022,0.020587167,0.020636293,0.020402195,0.020522865,9177085.822,182431878,2707948454
20-12-2022,21-12-2022,0.019598911,0.020644831,0.019535858,0.020587167,9143301.285,180628538.6,2779632838
19-12-2022,20-12-2022,0.020971725,0.021082644,0.019471512,0.019612144,5093759.861,182346175.3,2731465367
18-12-2022,19-12-2022,0.020738252,0.021047049,0.020687723,0.020990155,4968460.142,185968470.5,2846437526
17-12-2022,18-12-2022,0.020534061,0.020725666,0.019864277,0.020725666,10823702.84,181934533.1,2859492840
16-12-2022,17-12-2022,0.02199347,0.022027637,0.020489262,0.020490445,18236978.01,190873340.1,2807616563
15-12-2022,16-12-2022,0.022424816,0.022424816,0.021905333,0.02199347,27606614.58,196589817.7,2931749800
14-12-2022,15-12-2022,0.022310695,0.023393964,0.022310695,0.022428629,23330204.1,201471881.5,2954045470
13-12-2022,14-12-2022,0.022045637,0.022315833,0.021602658,0.022315833,21654485.99,195819723.8,2871325569
12-12-2022,13-12-2022,0.022372421,0.022728496,0.021637187,0.022011645,21480887.57,195053244.8,2933925983
11-12-2022,12-12-2022,0.022801465,0.022968242,0.022344578,0.022344578,19609099.46,202289208.6,2913241412
10-12-2022,11-12-2022,0.022672824,0.023298575,0.022630064,0.022830317,35444345.38,203317130.3,2946581706
09-12-2022,10-12-2022,0.022960175,0.023128252,0.022521981,0.022625583,35065769.39,203514051.1,2947623421
08-12-2022,09-12-2022,0.022113492,0.02329227,0.021907097,0.022956608,27573610.4,199465809.2,2944769210
07-12-2022,08-12-2022,0.0223051,0.022479448,0.021572246,0.022113492,25763906.07,196474749.7,2893332997
06-12-2022,07-12-2022,0.02228989,0.022362016,0.022076979,0.022289367,24508365.75,197656674,2943271238
05-12-2022,06-12-2022,0.022254055,0.023455278,0.022175662,0.022288011,26581708.63,200323015.7,2849999241
04-12-2022,05-12-2022,0.022248474,0.022390607,0.022032191,0.022246183,19039460.36,198031007.1,2824348011
03-12-2022,04-12-2022,0.02256208,0.022615953,0.022239732,0.022248474,17496952.16,199396321.4,2815904161
02-12-2022,03-12-2022,0.022582535,0.022695134,0.022240083,0.02256208,20939146.41,199898345,2828928466
